IDCliente;NombreCliente;Ciudad;Pais;Latitud;Longitud;IDProducto;NombreProducto;CostoUSD;Categoria;Margen;CodigoPedido;FechaVenta;Unidades;CostoTotalUSD;VentaUSD;VentaTotalUSD
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;MG;Motorola G;780;Gama Media;0,35;177896;2013-12-08;88;68640;1053;92664
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;MX;Motorola X;548;Gama Media;0,35;177897;2013-12-08;122;66856;739,8;90255,6
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;SXU;Sony Xperia U;999;Gama Alta;0,45;177898;2013-12-08;76;75924;1448,55;110089,8
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;AO1;Alcatel One;700;Gama Baja;0,25;177899;2013-12-08;126;88200;875;110250
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;LGP;LG Pro;358;Gama Alta;0,45;177900;2013-12-08;126;45108;519,1;65406,6
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;IP2;Iphone 2;1000;Gama Baja;0,25;177901;2013-12-08;48;48000;1250;60000
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;IP3;Iphone 3;1200;Gama Baja;0,25;177902;2013-12-08;76;91200;1500;114000
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;IP4;Iphone 4;1400;Gama Media;0,35;177903;2013-12-08;72;100800;1890;136080
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;IP5;Iphone 5;1600;Gama Media;0,35;177904;2013-12-08;98;156800;2160;211680
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;IP6;Iphone 6;1800;Gama Alta;0,45;177905;2013-12-08;74;133200;2610;193140
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;GS1;Galaxy S1;850;Gama Baja;0,25;177906;2013-12-08;82;69700;1062,5;87125
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;GS2;Galaxy S2;925;Gama Baja;0,25;177907;2013-12-08;88;81400;1156,25;101750
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;GS3;Galaxy S3;1000;Gama Media;0,35;177908;2013-12-08;64;64000;1350;86400
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;GS4;Galaxy S4;1075;Gama Media;0,35;177909;2013-12-08;90;96750;1451,25;130612,5
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;GS5;Galaxy S5;1150;Gama Alta;0,45;177910;2013-12-08;92;105800;1667,5;153410
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;GS6;Galaxy S6;1225;Gama Alta;0,45;177911;2013-12-08;80;98000;1776,25;142100
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;MG;Motorola G;780;Gama Media;0,35;177912;2013-12-08;50;39000;1053;52650
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;MX;Motorola X;548;Gama Media;0,35;177913;2013-12-08;52;28496;739,8;38469,6
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;SXU;Sony Xperia U;999;Gama Alta;0,45;177914;2013-12-08;80;79920;1448,55;115884
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;AO1;Alcatel One;700;Gama Baja;0,25;177915;2013-12-08;62;43400;875;54250
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;LGP;LG Pro;358;Gama Alta;0,45;177916;2013-12-08;44;15752;519,1;22840,4
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;IP2;Iphone 2;1000;Gama Baja;0,25;177917;2013-12-08;124;124000;1250;155000
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;IP3;Iphone 3;1200;Gama Baja;0,25;177918;2013-12-08;102;122400;1500;153000
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;IP4;Iphone 4;1400;Gama Media;0,35;177919;2013-12-08;120;168000;1890;226800
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;IP5;Iphone 5;1600;Gama Media;0,35;177920;2013-12-08;100;160000;2160;216000
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;IP6;Iphone 6;1800;Gama Alta;0,45;177921;2013-12-08;110;198000;2610;287100
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;GS1;Galaxy S1;850;Gama Baja;0,25;177922;2013-12-08;84;71400;1062,5;89250
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;GS2;Galaxy S2;925;Gama Baja;0,25;177923;2013-12-08;84;77700;1156,25;97125
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;GS3;Galaxy S3;1000;Gama Media;0,35;177924;2013-12-08;140;140000;1350;189000
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;GS4;Galaxy S4;1075;Gama Media;0,35;177925;2013-12-08;146;156950;1451,25;211882,5
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;GS5;Galaxy S5;1150;Gama Alta;0,45;177926;2013-12-08;114;131100;1667,5;190095
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;GS6;Galaxy S6;1225;Gama Alta;0,45;177927;2013-12-08;114;139650;1776,25;202492,5
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;MG;Motorola G;780;Gama Media;0,35;177928;2013-12-08;142;110760;1053;149526
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;MX;Motorola X;548;Gama Media;0,35;177929;2013-12-08;98;53704;739,8;72500,4
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;SXU;Sony Xperia U;999;Gama Alta;0,45;177930;2013-12-08;104;103896;1448,55;150649,2
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;AO1;Alcatel One;700;Gama Baja;0,25;177931;2013-12-08;122;85400;875;106750
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;LGP;LG Pro;358;Gama Alta;0,45;177932;2013-12-08;138;49404;519,1;71635,8
171251;Infotect;Lima;Perú;-12,061354;-77,037754;IP2;Iphone 2;1000;Gama Baja;0,25;177933;2013-12-08;100;100000;1250;125000
171251;Infotect;Lima;Perú;-12,061354;-77,037754;IP3;Iphone 3;1200;Gama Baja;0,25;177934;2013-12-08;114;136800;1500;171000
171251;Infotect;Lima;Perú;-12,061354;-77,037754;IP4;Iphone 4;1400;Gama Media;0,35;177935;2013-12-08;68;95200;1890;128520
171251;Infotect;Lima;Perú;-12,061354;-77,037754;IP5;Iphone 5;1600;Gama Media;0,35;177936;2013-12-08;110;176000;2160;237600
171251;Infotect;Lima;Perú;-12,061354;-77,037754;IP6;Iphone 6;1800;Gama Alta;0,45;177937;2013-12-08;70;126000;2610;182700
171251;Infotect;Lima;Perú;-12,061354;-77,037754;GS1;Galaxy S1;850;Gama Baja;0,25;177938;2013-12-08;62;52700;1062,5;65875
171251;Infotect;Lima;Perú;-12,061354;-77,037754;GS2;Galaxy S2;925;Gama Baja;0,25;177939;2013-12-08;84;77700;1156,25;97125
171251;Infotect;Lima;Perú;-12,061354;-77,037754;GS3;Galaxy S3;1000;Gama Media;0,35;177940;2013-12-08;112;112000;1350;151200
171251;Infotect;Lima;Perú;-12,061354;-77,037754;GS4;Galaxy S4;1075;Gama Media;0,35;177941;2013-12-08;118;126850;1451,25;171247,5
171251;Infotect;Lima;Perú;-12,061354;-77,037754;GS5;Galaxy S5;1150;Gama Alta;0,45;177942;2013-12-08;98;112700;1667,5;163415
171251;Infotect;Lima;Perú;-12,061354;-77,037754;GS6;Galaxy S6;1225;Gama Alta;0,45;177943;2013-12-08;104;127400;1776,25;184730
171251;Infotect;Lima;Perú;-12,061354;-77,037754;MG;Motorola G;780;Gama Media;0,35;177944;2013-12-08;70;54600;1053;73710
171251;Infotect;Lima;Perú;-12,061354;-77,037754;MX;Motorola X;548;Gama Media;0,35;177945;2013-12-08;72;39456;739,8;53265,6
171251;Infotect;Lima;Perú;-12,061354;-77,037754;SXU;Sony Xperia U;999;Gama Alta;0,45;177946;2013-12-08;106;105894;1448,55;153546,3
171251;Infotect;Lima;Perú;-12,061354;-77,037754;AO1;Alcatel One;700;Gama Baja;0,25;177947;2013-12-08;96;67200;875;84000
171251;Infotect;Lima;Perú;-12,061354;-77,037754;LGP;LG Pro;358;Gama Alta;0,45;177948;2013-12-08;68;24344;519,1;35298,8
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;IP2;Iphone 2;1000;Gama Baja;0,25;177949;2013-12-08;94;94000;1250;117500
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;IP3;Iphone 3;1200;Gama Baja;0,25;177950;2013-12-08;64;76800;1500;96000
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;IP4;Iphone 4;1400;Gama Media;0,35;177951;2013-12-08;68;95200;1890;128520
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;IP5;Iphone 5;1600;Gama Media;0,35;177952;2013-12-08;64;102400;2160;138240
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;IP6;Iphone 6;1800;Gama Alta;0,45;177953;2013-12-08;80;144000;2610;208800
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;GS1;Galaxy S1;850;Gama Baja;0,25;177954;2013-12-08;78;66300;1062,5;82875
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;GS2;Galaxy S2;925;Gama Baja;0,25;177955;2013-12-08;76;70300;1156,25;87875
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;GS3;Galaxy S3;1000;Gama Media;0,35;177956;2013-12-08;74;74000;1350;99900
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;GS4;Galaxy S4;1075;Gama Media;0,35;177957;2013-12-08;84;90300;1451,25;121905
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;GS5;Galaxy S5;1150;Gama Alta;0,45;177958;2013-12-08;44;50600;1667,5;73370
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;GS6;Galaxy S6;1225;Gama Alta;0,45;177959;2013-12-08;82;100450;1776,25;145652,5
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;MG;Motorola G;780;Gama Media;0,35;177960;2013-12-08;76;59280;1053;80028
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;MX;Motorola X;548;Gama Media;0,35;177961;2013-12-08;98;53704;739,8;72500,4
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;SXU;Sony Xperia U;999;Gama Alta;0,45;177962;2013-12-08;68;67932;1448,55;98501,4
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;AO1;Alcatel One;700;Gama Baja;0,25;177963;2013-12-08;54;37800;875;47250
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;LGP;LG Pro;358;Gama Alta;0,45;177964;2013-12-08;90;32220;519,1;46719
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;IP2;Iphone 2;1000;Gama Baja;0,25;177965;2014-01-08;104;104000;1250;130000
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;IP3;Iphone 3;1200;Gama Baja;0,25;177966;2014-01-08;80;96000;1500;120000
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;IP4;Iphone 4;1400;Gama Media;0,35;177967;2014-01-08;68;95200;1890;128520
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;IP5;Iphone 5;1600;Gama Media;0,35;177968;2014-01-08;84;134400;2160;181440
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;IP6;Iphone 6;1800;Gama Alta;0,45;177969;2014-01-08;70;126000;2610;182700
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;GS1;Galaxy S1;850;Gama Baja;0,25;177970;2014-01-08;64;54400;1062,5;68000
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;GS2;Galaxy S2;925;Gama Baja;0,25;177971;2014-01-08;50;46250;1156,25;57812,5
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;GS3;Galaxy S3;1000;Gama Media;0,35;177972;2014-01-08;96;96000;1350;129600
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;GS4;Galaxy S4;1075;Gama Media;0,35;177973;2014-01-08;106;113950;1451,25;153832,5
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;GS5;Galaxy S5;1150;Gama Alta;0,45;177974;2014-01-08;52;59800;1667,5;86710
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;GS6;Galaxy S6;1225;Gama Alta;0,45;177975;2014-01-08;70;85750;1776,25;124337,5
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;MG;Motorola G;780;Gama Media;0,35;177976;2014-01-08;58;45240;1053;61074
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;MX;Motorola X;548;Gama Media;0,35;177977;2014-01-08;60;32880;739,8;44388
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;SXU;Sony Xperia U;999;Gama Alta;0,45;177978;2014-01-08;86;85914;1448,55;124575,3
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;AO1;Alcatel One;700;Gama Baja;0,25;177979;2014-01-08;48;33600;875;42000
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;LGP;LG Pro;358;Gama Alta;0,45;177980;2014-01-08;68;24344;519,1;35298,8
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;IP2;Iphone 2;1000;Gama Baja;0,25;177981;2014-01-08;122;122000;1250;152500
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;IP3;Iphone 3;1200;Gama Baja;0,25;177982;2014-01-08;120;144000;1500;180000
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;IP4;Iphone 4;1400;Gama Media;0,35;177983;2014-01-08;86;120400;1890;162540
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;IP5;Iphone 5;1600;Gama Media;0,35;177984;2014-01-08;110;176000;2160;237600
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;IP6;Iphone 6;1800;Gama Alta;0,45;177985;2014-01-08;102;183600;2610;266220
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;GS1;Galaxy S1;850;Gama Baja;0,25;177986;2014-01-08;84;71400;1062,5;89250
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;GS2;Galaxy S2;925;Gama Baja;0,25;177987;2014-01-08;126;116550;1156,25;145687,5
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;GS3;Galaxy S3;1000;Gama Media;0,35;177988;2014-01-08;74;74000;1350;99900
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;GS4;Galaxy S4;1075;Gama Media;0,35;177989;2014-01-08;126;135450;1451,25;182857,5
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;GS5;Galaxy S5;1150;Gama Alta;0,45;177990;2014-01-08;118;135700;1667,5;196765
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;GS6;Galaxy S6;1225;Gama Alta;0,45;177991;2014-01-08;92;112700;1776,25;163415
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;MG;Motorola G;780;Gama Media;0,35;177992;2014-01-08;122;95160;1053;128466
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;MX;Motorola X;548;Gama Media;0,35;177993;2014-01-08;76;41648;739,8;56224,8
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;SXU;Sony Xperia U;999;Gama Alta;0,45;177994;2014-01-08;72;71928;1448,55;104295,6
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;AO1;Alcatel One;700;Gama Baja;0,25;177995;2014-01-08;76;53200;875;66500
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;LGP;LG Pro;358;Gama Alta;0,45;177996;2014-01-08;122;43676;519,1;63330,2
171219;Tottus;Lima;Perú;-12,048157;-77,058537;IP2;Iphone 2;1000;Gama Baja;0,25;177997;2014-01-08;80;80000;1250;100000
171219;Tottus;Lima;Perú;-12,048157;-77,058537;IP3;Iphone 3;1200;Gama Baja;0,25;177998;2014-01-08;74;88800;1500;111000
171219;Tottus;Lima;Perú;-12,048157;-77,058537;IP4;Iphone 4;1400;Gama Media;0,35;177999;2014-01-08;102;142800;1890;192780
171219;Tottus;Lima;Perú;-12,048157;-77,058537;IP5;Iphone 5;1600;Gama Media;0,35;178000;2014-01-08;84;134400;2160;181440
171219;Tottus;Lima;Perú;-12,048157;-77,058537;IP6;Iphone 6;1800;Gama Alta;0,45;178001;2014-01-08;128;230400;2610;334080
171219;Tottus;Lima;Perú;-12,048157;-77,058537;GS1;Galaxy S1;850;Gama Baja;0,25;178002;2014-01-08;96;81600;1062,5;102000
171219;Tottus;Lima;Perú;-12,048157;-77,058537;GS2;Galaxy S2;925;Gama Baja;0,25;178003;2014-01-08;112;103600;1156,25;129500
171219;Tottus;Lima;Perú;-12,048157;-77,058537;GS3;Galaxy S3;1000;Gama Media;0,35;178004;2014-01-08;114;114000;1350;153900
171219;Tottus;Lima;Perú;-12,048157;-77,058537;GS4;Galaxy S4;1075;Gama Media;0,35;178005;2014-01-08;80;86000;1451,25;116100
171219;Tottus;Lima;Perú;-12,048157;-77,058537;GS5;Galaxy S5;1150;Gama Alta;0,45;178006;2014-01-08;118;135700;1667,5;196765
171219;Tottus;Lima;Perú;-12,048157;-77,058537;GS6;Galaxy S6;1225;Gama Alta;0,45;178007;2014-01-08;68;83300;1776,25;120785
171219;Tottus;Lima;Perú;-12,048157;-77,058537;MG;Motorola G;780;Gama Media;0,35;178008;2014-01-08;128;99840;1053;134784
171219;Tottus;Lima;Perú;-12,048157;-77,058537;MX;Motorola X;548;Gama Media;0,35;178009;2014-01-08;126;69048;739,8;93214,8
171219;Tottus;Lima;Perú;-12,048157;-77,058537;SXU;Sony Xperia U;999;Gama Alta;0,45;178010;2014-01-08;96;95904;1448,55;139060,8
171219;Tottus;Lima;Perú;-12,048157;-77,058537;AO1;Alcatel One;700;Gama Baja;0,25;178011;2014-01-08;106;74200;875;92750
171219;Tottus;Lima;Perú;-12,048157;-77,058537;LGP;LG Pro;358;Gama Alta;0,45;178012;2014-01-08;60;21480;519,1;31146
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;IP2;Iphone 2;1000;Gama Baja;0,25;178013;2014-01-08;72;72000;1250;90000
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;IP3;Iphone 3;1200;Gama Baja;0,25;178014;2014-01-08;122;146400;1500;183000
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;IP4;Iphone 4;1400;Gama Media;0,35;178015;2014-01-08;86;120400;1890;162540
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;IP5;Iphone 5;1600;Gama Media;0,35;178016;2014-01-08;102;163200;2160;220320
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;IP6;Iphone 6;1800;Gama Alta;0,45;178017;2014-01-08;96;172800;2610;250560
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;GS1;Galaxy S1;850;Gama Baja;0,25;178018;2014-01-08;124;105400;1062,5;131750
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;GS2;Galaxy S2;925;Gama Baja;0,25;178019;2014-01-08;96;88800;1156,25;111000
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;GS3;Galaxy S3;1000;Gama Media;0,35;178020;2014-01-08;116;116000;1350;156600
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;GS4;Galaxy S4;1075;Gama Media;0,35;178021;2014-01-08;74;79550;1451,25;107392,5
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;GS5;Galaxy S5;1150;Gama Alta;0,45;178022;2014-01-08;130;149500;1667,5;216775
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;GS6;Galaxy S6;1225;Gama Alta;0,45;178023;2014-01-08;120;147000;1776,25;213150
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;MG;Motorola G;780;Gama Media;0,35;178024;2014-01-08;70;54600;1053;73710
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;MX;Motorola X;548;Gama Media;0,35;178025;2014-01-08;86;47128;739,8;63622,8
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;SXU;Sony Xperia U;999;Gama Alta;0,45;178026;2014-01-08;76;75924;1448,55;110089,8
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;AO1;Alcatel One;700;Gama Baja;0,25;178027;2014-01-08;78;54600;875;68250
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;LGP;LG Pro;358;Gama Alta;0,45;178028;2014-01-08;114;40812;519,1;59177,4
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;IP2;Iphone 2;1000;Gama Baja;0,25;178029;2014-01-08;64;64000;1250;80000
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;IP3;Iphone 3;1200;Gama Baja;0,25;178030;2014-01-08;108;129600;1500;162000
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;IP4;Iphone 4;1400;Gama Media;0,35;178031;2014-01-08;102;142800;1890;192780
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;IP5;Iphone 5;1600;Gama Media;0,35;178032;2014-01-08;62;99200;2160;133920
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;IP6;Iphone 6;1800;Gama Alta;0,45;178033;2014-01-08;118;212400;2610;307980
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;GS1;Galaxy S1;850;Gama Baja;0,25;178034;2014-01-08;66;56100;1062,5;70125
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;GS2;Galaxy S2;925;Gama Baja;0,25;178035;2014-01-08;106;98050;1156,25;122562,5
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;GS3;Galaxy S3;1000;Gama Media;0,35;178036;2014-01-08;76;76000;1350;102600
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;GS4;Galaxy S4;1075;Gama Media;0,35;178037;2014-01-08;80;86000;1451,25;116100
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;GS5;Galaxy S5;1150;Gama Alta;0,45;178038;2014-01-08;112;128800;1667,5;186760
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;GS6;Galaxy S6;1225;Gama Alta;0,45;178039;2014-01-08;106;129850;1776,25;188282,5
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;MG;Motorola G;780;Gama Media;0,35;178040;2014-01-08;102;79560;1053;107406
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;MX;Motorola X;548;Gama Media;0,35;178041;2014-01-08;80;43840;739,8;59184
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;SXU;Sony Xperia U;999;Gama Alta;0,45;178042;2014-01-08;104;103896;1448,55;150649,2
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;AO1;Alcatel One;700;Gama Baja;0,25;178043;2014-01-08;108;75600;875;94500
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;LGP;LG Pro;358;Gama Alta;0,45;178044;2014-01-08;108;38664;519,1;56062,8
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;IP2;Iphone 2;1000;Gama Baja;0,25;178045;2014-01-08;154;154000;1250;192500
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;IP3;Iphone 3;1200;Gama Baja;0,25;178046;2014-01-08;152;182400;1500;228000
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;IP4;Iphone 4;1400;Gama Media;0,35;178047;2014-01-08;136;190400;1890;257040
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;IP5;Iphone 5;1600;Gama Media;0,35;178048;2014-01-08;140;224000;2160;302400
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;IP6;Iphone 6;1800;Gama Alta;0,45;178049;2014-01-08;154;277200;2610;401940
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;GS1;Galaxy S1;850;Gama Baja;0,25;178050;2014-01-08;98;83300;1062,5;104125
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;GS2;Galaxy S2;925;Gama Baja;0,25;178051;2014-01-08;98;90650;1156,25;113312,5
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;GS3;Galaxy S3;1000;Gama Media;0,35;178052;2014-01-08;116;116000;1350;156600
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;GS4;Galaxy S4;1075;Gama Media;0,35;178053;2014-01-08;134;144050;1451,25;194467,5
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;GS5;Galaxy S5;1150;Gama Alta;0,45;178054;2014-01-08;158;181700;1667,5;263465
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;GS6;Galaxy S6;1225;Gama Alta;0,45;178055;2014-01-08;92;112700;1776,25;163415
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;MG;Motorola G;780;Gama Media;0,35;178056;2014-01-08;164;127920;1053;172692
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;MX;Motorola X;548;Gama Media;0,35;178057;2014-01-08;148;81104;739,8;109490,4
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;SXU;Sony Xperia U;999;Gama Alta;0,45;178058;2014-01-08;116;115884;1448,55;168031,8
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;AO1;Alcatel One;700;Gama Baja;0,25;178059;2014-01-08;160;112000;875;140000
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;LGP;LG Pro;358;Gama Alta;0,45;178060;2014-01-08;140;50120;519,1;72674
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;IP2;Iphone 2;1000;Gama Baja;0,25;178061;2014-01-08;126;126000;1250;157500
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;IP3;Iphone 3;1200;Gama Baja;0,25;178062;2014-01-08;128;153600;1500;192000
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;IP4;Iphone 4;1400;Gama Media;0,35;178063;2014-01-08;146;204400;1890;275940
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;IP5;Iphone 5;1600;Gama Media;0,35;178064;2014-01-08;126;201600;2160;272160
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;IP6;Iphone 6;1800;Gama Alta;0,45;178065;2014-01-08;136;244800;2610;354960
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;GS1;Galaxy S1;850;Gama Baja;0,25;178066;2014-01-08;90;76500;1062,5;95625
